dwell_time_total,context,country,country_name,weight,age,age_group,gender,q06_vote,q01_currently_distributed,q03_household_income,q02_should_distributed,q04_household_size,q05_income,q05_income_group,q08_gap,q13_responsibility_govt,q14_live,q15_education
168,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,6,4,NA,NA,NA,NA,NA,NA
1402,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,2,3,5,6,308,1,1,2,1,15
99,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,3,6,5,301,1,NA,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,1,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,6,3,1,7,311,1,1,6,4,14
61,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,4,3,NA,NA,NA,NA,NA,NA,NA,NA
90,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,6,3,5,4,NA,NA,NA,NA,NA,NA
90,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,2,4,4,296,1,3,NA,NA,NA
336,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,4,7,312,1,1,2,2,15
88,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
347,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,5,6,5,301,1,1,2,4,16
346,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,2,3,5,6,306,1,1,6,1,15
15,3,MA,Morocco,2.4752338757258836,35_54,3,2,19,5,3,2,2,NA,NA,NA,NA,NA,NA
53,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
258,2,MA,Morocco,3.498614533270371,55_and_over,4,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,2,4,4,7,311,1,1,1,1,16
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,4,4,4,3,NA,NA,NA,NA,NA,NA
643,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,3,5,4,299,1,2,1,1,16
20,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,4,3,NA,NA,NA,NA,NA,NA,NA
92,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,3,3,5,NA,NA,NA,NA,NA,NA
738,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,5,2,288,1,2,2,1,15
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,5,3,5,4,297,1,3,3,1,16
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,3,4,3,4,296,1,1,2,1,12
299,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,1,1,5,304,1,3,4,2,NA
274,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,3,4,5,5,301,1,1,1,1,16
692,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,5,2,7,311,1,1,1,1,15
243,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,5,5,3,8,NA,NA,NA,NA,NA,NA
793,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,4,5,8,316,1,5,1,1,15
NA,3,MA,Morocco,2.4752338757258836,35_54,3,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,6,2,6,1,285,1,5,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,2,1,6,310,1,1,NA,NA,NA
190,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,2,3,5,6,306,1,3,1,NA,NA
375,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,4,4,2,5,301,1,2,6,1,15
175,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,4,3,5,302,1,1,2,NA,NA
323,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,5,3,1,3,294,1,3,4,1,16
267,3,MA,Morocco,3.498614533270371,55_and_over,4,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,2,MA,Morocco,2.4752338757258836,35_54,3,2,1,6,4,6,7,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,1,7,311,1,1,1,1,14
64,3,MA,Morocco,2.4752338757258836,35_54,3,2,1,1,1,1,3,291,1,1,NA,NA,NA
221,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,3,6,8,316,1,2,NA,NA,NA
3574,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,3,5,5,301,1,NA,NA,NA,NA
340,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,3,4,1,8,316,1,1,1,2,13
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,3,2,3,291,1,2,NA,NA,NA
352,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,6,4,6,8,316,1,1,1,1,16
NA,2,MA,Morocco,2.4752338757258836,35_54,3,2,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,5,1,6,306,1,1,NA,NA,NA
140,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA
54,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA
202,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,3,5,8,316,1,1,6,NA,NA
79,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,6,3,NA,NA,NA,NA,NA,NA,NA,NA
87,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
83,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,3,MA,Morocco,2.4752338757258836,35_54,3,2,20,4,4,NA,NA,NA,NA,NA,NA,NA,NA
224,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
80,2,MA,Morocco,3.498614533270371,55_and_over,4,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,2.4752338757258836,35_54,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,3,NA,NA,NA,NA,NA,NA,NA,NA
602,3,MA,Morocco,1.0267010380771837,35_54,3,1,19,1,4,6,7,311,1,1,2,1,13
226,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,5,7,311,1,2,2,3,12
126,2,MA,Morocco,1.0267010380771837,35_54,3,1,20,2,4,5,8,317,1,1,3,NA,NA
142,2,MA,Morocco,1.45118859610275,55_and_over,4,1,20,3,3,3,3,293,1,2,6,3,16
116,2,MA,Morocco,1.45118859610275,55_and_over,4,1,20,6,1,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,3,3,3,6,NA,NA,NA,NA,NA,NA
2048,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,5,1,6,306,1,2,2,1,15
36,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,2,MA,Morocco,2.4752338757258836,35_54,3,2,19,2,3,5,2,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,4,3,3,291,1,1,2,1,15
252,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,6,4,6,7,311,1,1,1,1,15
41,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,3,3,NA,NA,NA,NA,NA,NA,NA,NA
98,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,4,5,5,301,1,1,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,6,3,291,1,1,1,1,15
250,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,3,MA,Morocco,3.498614533270371,55_and_over,4,2,20,6,3,5,5,303,1,1,1,NA,NA
183,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,6,5,303,1,NA,NA,NA,NA
11,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,3,1,NA,NA,NA,NA,NA,NA,NA,NA
508,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,5,6,6,306,1,1,1,2,15
69,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,4,6,4,296,1,1,NA,NA,NA
125,3,MA,Morocco,1.45118859610275,55_and_over,4,1,2,6,1,6,1,285,1,3,5,NA,NA
499,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,1,5,1,2,NA,NA,NA,NA,NA,NA
54,2,MA,Morocco,3.498614533270371,55_and_over,4,2,20,1,1,1,1,285,1,1,NA,NA,NA
239,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,3,4,4,8,316,1,2,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
92,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,3,4,5,NA,NA,NA,NA,NA,NA
463,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,1,1,282,1,3,6,1,13
205,2,MA,Morocco,1.0857762284654768,18_34,2,2,19,1,3,6,5,301,1,1,2,1,16
17,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,4,5,301,1,5,5,1,15
79,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,2,5,7,NA,NA,NA,NA,NA,NA
491,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,3,4,6,6,306,1,1,1,4,15
699,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,3,3,3,292,1,1,6,4,12
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,6,1,5,4,296,1,5,6,4,13
94,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,2,1,NA,NA,NA,NA,NA,NA,NA,NA
182,2,MA,Morocco,1.45118859610275,55_and_over,4,1,19,1,3,3,2,286,1,1,2,NA,NA
70,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,4,1,6,6,NA,NA,NA,NA,NA,NA
106,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,1,4,4,5,303,1,1,NA,NA,NA
290,3,MA,Morocco,1.0857762284654768,18_34,2,2,2,5,2,6,5,304,1,1,4,1,16
151,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
143,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,5,3,6,309,1,NA,NA,NA,NA
99,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,4,3,5,5,301,1,5,NA,NA,NA
184,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,1,2,8,316,1,3,3,1,15
1471,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,4,3,4,6,306,1,3,6,4,13
94,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,3,1,NA,NA,NA,NA,NA,NA,NA
54,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA
518,3,MA,Morocco,3.498614533270371,55_and_over,4,2,2,5,3,6,5,NA,NA,NA,NA,NA,NA
301,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,3,5,2,290,1,1,1,4,16
133,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,1,3,1,4,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,4,3,4,NA,NA,NA,NA,NA,NA
63,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,1,7,311,1,1,3,1,12
171,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,2,1,281,1,1,1,3,14
548,3,MA,Morocco,2.4752338757258836,35_54,3,2,2,1,3,6,6,306,1,1,1,4,15
497,2,MA,Morocco,1.0857762284654768,18_34,2,2,19,1,3,5,7,312,1,1,2,1,15
562,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,5,2,3,5,301,1,1,1,4,13
80,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,1,3,5,3,291,1,1,NA,NA,NA
NA,3,MA,Morocco,1.0267010380771837,35_54,3,1,1,5,3,5,4,NA,NA,NA,NA,NA,NA
48,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,2,2,2,1,282,1,1,NA,NA,NA
87,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,1,3,6,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,3,3,7,313,1,3,NA,NA,NA
606,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,6,3,6,4,296,1,1,2,4,13
521,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,3,5,5,301,1,1,3,1,15
292,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,2,7,311,1,1,1,1,15
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,3,5,4,296,1,1,1,1,15
204,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,2,1,1,6,309,1,1,1,1,12
54,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,1.45118859610275,55_and_over,4,1,1,1,1,4,4,300,1,NA,NA,NA,NA
47,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,3,4,NA,NA,NA,NA,NA,NA
320,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,4,3,4,8,NA,NA,NA,NA,NA,NA
239,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,6,3,6,1,281,1,1,2,NA,NA
513,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,3,6,2,286,1,2,6,4,13
257,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,5,4,8,318,1,1,3,3,16
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA
589,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,3,2,4,298,1,1,2,1,15
235,3,MA,Morocco,2.4752338757258836,35_54,3,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,3,7,313,1,2,3,4,15
415,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,3,3,5,301,1,2,2,4,15
208,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,4,4,3,292,1,2,2,1,16
243,3,MA,Morocco,1.0267010380771837,35_54,3,1,19,1,3,5,5,301,1,1,NA,NA,NA
294,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,5,4,5,5,301,1,2,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,3,6,8,317,1,3,1,2,15
190,2,MA,Morocco,1.0857762284654768,18_34,2,2,19,6,4,6,6,306,1,3,2,1,13
61,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,3,MA,Morocco,1.45118859610275,55_and_over,4,1,2,1,4,4,5,302,1,1,2,1,15
2084,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
499,3,MA,Morocco,1.45118859610275,55_and_over,4,1,1,3,3,5,7,311,1,3,4,2,15
303,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,6,3,NA,NA,NA,NA,NA,NA,NA,NA
47,3,MA,Morocco,3.498614533270371,55_and_over,4,2,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,5,3,5,301,1,1,1,1,16
412,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,3,5,5,303,1,2,1,1,15
435,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,6,3,2,4,299,1,2,2,1,16
870,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,3,3,5,3,293,1,2,NA,NA,NA
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,5,4,5,5,NA,NA,NA,NA,NA,NA
19,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,4,5,NA,NA,NA,NA,NA,NA,NA,NA
194,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,4,3,4,5,301,1,1,NA,NA,NA
182,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,3,7,311,1,2,3,NA,NA
565,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,4,4,8,316,1,1,1,4,15
176,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,5,6,8,NA,NA,NA,NA,NA,NA
10,3,MA,Morocco,3.498614533270371,55_and_over,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,3,5,4,8,NA,NA,NA,NA,NA,NA
125,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,3,3,5,304,1,1,NA,NA,NA
420,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,5,3,5,4,297,1,2,2,2,16
456,2,MA,Morocco,2.4752338757258836,35_54,3,2,2,3,4,3,6,310,1,5,6,1,13
118,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,2,MA,Morocco,1.0267010380771837,35_54,3,1,20,3,5,5,6,310,1,2,2,NA,NA
102,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,4,4,296,1,2,3,NA,NA
363,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,3,6,4,296,1,5,1,1,15
88,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,4,3,5,5,304,1,1,NA,NA,NA
1259,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,3,4,5,302,1,3,5,3,16
233,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,6,3,1,3,NA,NA,NA,NA,NA,NA
189,3,MA,Morocco,2.4752338757258836,35_54,3,2,2,2,3,2,3,295,1,2,1,1,16
476,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,3,4,8,316,1,3,4,1,15
669,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,1,3,5,301,1,5,5,1,12
207,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA
312,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,3,3,5,4,297,1,2,3,4,16
140,2,MA,Morocco,2.4752338757258836,35_54,3,2,20,4,3,NA,NA,NA,NA,NA,NA,NA,NA
561,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,3,1,3,8,316,1,1,1,3,15
178,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,1,1,2,3,294,1,1,NA,NA,NA
100,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,3,1,2,286,1,1,2,2,13
NA,3,MA,Morocco,1.45118859610275,55_and_over,4,1,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,3,5,5,NA,NA,NA,NA,NA,NA
574,2,MA,Morocco,1.0267010380771837,35_54,3,1,20,1,4,6,6,306,1,1,3,1,16
803,2,MA,Morocco,1.0857762284654768,18_34,2,2,19,1,1,4,4,296,1,2,2,4,12
267,2,MA,Morocco,2.4752338757258836,35_54,3,2,1,2,4,5,2,NA,NA,NA,NA,NA,NA
140,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,1,4,3,4,296,1,2,NA,NA,NA
2600,3,MA,Morocco,1.45118859610275,55_and_over,4,1,19,4,2,1,1,281,1,1,NA,NA,NA
140,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,4,3,NA,NA,NA,NA,NA,NA,NA,NA
340,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,6,3,5,4,297,1,1,NA,NA,NA
55,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,19,1,5,5,5,NA,NA,NA,NA,NA,NA
396,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,3,6,6,308,1,2,2,NA,NA
237,3,MA,Morocco,1.0267010380771837,35_54,3,1,20,3,4,4,3,292,1,1,2,1,16
494,3,MA,Morocco,1.0857762284654768,18_34,2,2,2,3,3,6,3,292,1,2,2,1,16
265,3,MA,Morocco,1.45118859610275,55_and_over,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,4,5,6,6,306,1,4,2,4,16
53,2,MA,Morocco,1.0857762284654768,18_34,2,2,1,3,3,5,3,291,1,4,1,2,12
1523,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,1,4,6,8,317,1,1,5,1,15
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,3,6,8,318,1,1,1,1,16
NA,2,MA,Morocco,2.4752338757258836,35_54,3,2,19,3,3,4,5,304,1,NA,NA,NA,NA
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,5,4,6,6,307,1,1,1,1,15
NA,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,2,3,3,2,287,1,2,6,NA,NA
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,5,6,6,306,1,5,6,4,16
104,2,MA,Morocco,2.4752338757258836,35_54,3,2,20,3,3,5,NA,NA,NA,NA,NA,NA,NA
512,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,4,6,7,313,1,3,2,2,15
NA,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA
71,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA
141,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,2,3,6,4,296,1,2,2,NA,NA
349,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,1,5,5,7,311,1,2,2,1,15
68,2,MA,Morocco,1.0267010380771837,35_54,3,1,20,1,5,2,5,NA,NA,NA,NA,NA,NA
221,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,5,3,2,7,NA,NA,NA,NA,NA,NA
NA,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,4,3,5,3,294,1,4,1,1,16
191,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,3,3,5,2,286,1,2,2,NA,NA
122,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,1,4,5,NA,NA,NA,NA,NA,NA,NA
317,3,MA,Morocco,1.45118859610275,55_and_over,4,1,2,1,4,6,5,301,1,1,1,1,16
167,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2479,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,6,4,5,1,281,1,3,3,1,12
364,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,5,3,5,7,311,1,3,6,4,16
127,2,MA,Morocco,1.0857762284654768,18_34,2,2,20,4,3,4,3,291,1,2,6,1,15
120,3,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,5,6,8,NA,NA,NA,NA,NA,NA
113,2,MA,Morocco,1.0267010380771837,35_54,3,1,1,6,3,6,3,292,1,2,NA,NA,NA
1879,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,3,4,6,6,307,1,1,4,1,13
147,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,4,3,6,6,306,1,3,1,2,13
409,2,MA,Morocco,1.0267010380771837,35_54,3,1,2,1,3,3,4,298,1,1,2,NA,NA
NA,3,MA,Morocco,1.45118859610275,55_and_over,4,1,2,1,3,6,8,316,1,1,1,1,15
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,6,5,6,6,308,1,1,NA,NA,NA
117,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,6,3,6,4,299,1,1,1,3,12
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,4,6,4,296,1,1,1,1,15
224,3,MA,Morocco,1.45118859610275,55_and_over,4,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,2,MA,Morocco,3.498614533270371,55_and_over,4,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,2,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,4,4,8,NA,NA,NA,NA,NA,NA
288,3,MA,Morocco,2.4752338757258836,35_54,3,2,20,3,3,3,3,293,1,3,6,1,16
NA,2,MA,Morocco,2.4752338757258836,35_54,3,2,1,6,3,2,4,296,1,1,2,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,1,3,1,2,NA,NA,NA,NA,NA,NA
167,2,MA,Morocco,1.45118859610275,55_and_over,4,1,20,3,5,6,8,316,1,5,6,4,16
94,3,MA,Morocco,1.0857762284654768,18_34,2,2,20,1,4,4,4,NA,NA,NA,NA,NA,NA
409,2,MA,Morocco,0.4503685861030485,18_34,2,1,2,6,4,2,5,301,1,1,1,1,16
65,3,MA,Morocco,0.4503685861030485,18_34,2,1,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA
141,2,MA,Morocco,0.4503685861030485,18_34,2,1,19,1,4,1,5,NA,NA,NA,NA,NA,NA
NA,3,MA,Morocco,0.4503685861030485,18_34,2,1,1,5,5,5,3,NA,NA,NA,NA,NA,NA
229,2,MA,Morocco,0.4503685861030485,18_34,2,1,20,6,3,6,5,301,1,2,2,NA,NA
276,3,MA,Morocco,1.0857762284654768,18_34,2,2,1,2,3,2,5,301,1,2,2,1,16
474,3,MA,Morocco,1.0857762284654768,18_34,2,2,19,6,3,6,3,293,1,3,3,2,16
187,3,MA,Morocco,0.4503685861030485,18_34,2,1,20,5,3,5,8,316,1,2,6,1,15
172,3,MA,Morocco,0.4503685861030485,18_34,2,1,19,2,4,5,4,297,1,1,2,NA,NA
NA,2,MA,Morocco,2.4752338757258836,35_54,3,2,19,5,5,6,3,295,1,2,1,1,16
219,2,MA,Morocco,1.0857762284654768,18_34,2,2,2,1,3,2,3,293,1,1,1,1,16
